date,temp_avg,temp_min,temp_max,precipitation,wdir,wind_speed,pressure,fire_occurred,emotion,emotion_score
2017-08-08,22.5,20,26.1,0,236,9.7,1012.3,0,neutral,0
2017-08-09,21.9,19.4,25,0,251,9.1,1012.4,0,neutral,0
2017-08-10,21.9,19.4,25,0,255,9,1012.5,0,neutral,0
2017-08-11,21.1,19.4,23.9,0,254,10,1011.4,0,neutral,0
2017-08-12,21,18.9,25.6,0,247,7.7,1011.8,0,neutral,0
2017-08-13,21.3,18.9,25,0,225,10,1012.9,0,neutral,0
2017-08-14,21,18.9,23.3,0,258,9.1,1012.1,0,neutral,0
2017-08-15,20.4,18.9,22.8,0,243,8.9,1012.3,0,neutral,0
2017-08-16,20.8,19.4,23.9,0,249,10.9,1014.2,0,neutral,0
2017-08-17,20.9,18.9,24.4,0,249,9.7,1015.4,0,neutral,0
2017-08-18,20.9,18.9,23.9,0,248,11.2,1015,0,neutral,0
2017-08-19,20.9,19.4,23.9,0,251,11,1013.8,0,neutral,0
2017-08-20,20.9,19.4,23.9,0,245,9.2,1013.4,0,neutral,0
2017-08-21,21.6,20,24.4,0,249,8.9,1015.1,0,neutral,0
2017-08-22,21.3,19.4,24.4,0,247,13.2,1015.2,0,neutral,0
2017-08-23,20.7,19.4,22.8,0,257,10.6,1014.3,0,neutral,0
2017-08-24,20.4,19.4,23.3,0,255,8.2,1011.2,0,neutral,0
2017-08-25,20.9,19.4,23.9,0,244,7.3,1009.7,0,neutral,0
2017-08-26,21.3,19.4,25,0,268,9.4,1012.8,0,neutral,0
2017-08-27,20.6,18.9,22.8,0,251,10.1,1012.6,0,neutral,0
2017-08-28,21.3,18.3,25,0,233,8.8,1009.6,0,neutral,0
2017-08-29,23.5,19.4,28.9,0,233,7.5,1008.6,0,neutral,0
2017-08-30,24.7,21.1,29.4,0,233,7.4,1007.1,0,alert,0.5716
2017-08-31,27.1,22.8,33.3,0,233,7.4,1006.6,0,alert,0.8865
2017-09-01,27.5,23.3,33.9,0,252,7.6,1007.7,1,alert,0.742
2017-09-02,27.9,23.9,33.9,0,207,6.7,1008.4,0,neutral,0
2017-09-03,28.5,23.9,35,0,206,7.8,1012.7,0,neutral,0
2017-09-04,24.5,22.8,26.7,1.5,212,5.3,1013.5,0,neutral,0
2017-09-05,23.5,21.7,26.7,0,259,11.3,1013.9,0,neutral,0
2017-09-06,22.2,20,24.4,0,240,13.4,1013.8,0,neutral,0
2017-09-07,21.9,19.4,25.6,0,240,9.1,1011.8,0,neutral,0
2017-09-08,21.5,19.4,24.4,0,238,8.9,1011.6,0,neutral,0
2017-09-09,21.4,19.4,25,0,236,8.5,1014,0,neutral,0
2017-09-10,22.3,18.9,28.3,0,223,7.8,1012.3,0,neutral,0
2017-09-11,23.8,21.1,30.6,0,223,8.1,1012,0,neutral,0
2017-09-12,21.3,20,23.3,0,263,13.9,1012.8,0,neutral,0
2017-09-13,20.3,18.9,22.8,0,245,14.7,1012.1,0,neutral,0
2017-09-14,20.6,17.8,23.9,0,268,10.6,1012.8,0,neutral,0
2017-09-15,20.8,18.9,23.3,0,253,8.3,1012.4,0,neutral,0
2017-09-16,21.1,18.3,24.4,0,253,6.5,1012.3,0,neutral,0
2017-09-17,20.7,18.9,23.3,0,266,8.3,1013.5,0,neutral,0
2017-09-18,20.5,17.8,23.3,0,249,8.8,1013.4,0,neutral,0
2017-09-19,21.1,19.4,23.3,0,245,6.6,1012.5,0,neutral,0
2017-09-20,21.1,18.3,24.4,0,245,7.7,1011.5,0,neutral,0
2017-09-21,20.1,18.3,22.2,0,228,13.4,1010.3,0,neutral,0
2017-09-22,18.9,16.1,22.8,0,284,9,1010.4,0,neutral,0
2017-09-23,19,15.6,22.8,0,241,7.3,1010.3,0,neutral,0
2017-09-24,21.3,15.6,28.3,0,273,6.2,1011,0,neutral,0
2017-09-25,23,16.7,30,0,224,7,1009.7,0,neutral,0
2017-09-26,21.9,17.8,27.8,0,173,6.1,1008.8,0,neutral,0
2017-09-27,21,16.7,26.7,0,173,6.6,1011,0,neutral,0
2017-09-28,21.5,17.8,26.7,0,173,6,1011.9,0,neutral,0
2017-09-29,22.1,18.3,27.2,0,208,6.9,1011.7,0,neutral,0
2017-09-30,20.5,17.8,24.4,0,183,6.1,1011.3,0,alert,0.6885
2017-10-01,20.7,19.4,23.9,0,173,9.5,1009.2,0,alert,0.501
2017-10-02,20.6,17.8,23.9,0,199,9,1008.1,0,neutral,0
2017-10-03,19.9,17.8,22.8,0,199,8.2,1010.8,0,neutral,0
2017-10-04,19.9,16.1,23.9,0,269,5.7,1014.1,0,neutral,0
2017-10-05,20.5,15.6,25.6,0,230,5.5,1012.1,0,neutral,0
2017-10-06,22.5,16.1,32.2,0,230,3.6,1012,0,neutral,0
2017-10-07,23.4,17.2,32.2,0,202,5,1008.8,0,neutral,0
2017-10-08,20.6,17.2,23.9,0,125,9.2,1007.1,0,neutral,0
2017-10-09,21.9,18.9,28.3,0,125,7.2,1011.4,0,neutral,0
2017-10-10,20.5,15.6,25.6,0,125,6.4,1013,0,neutral,0
2017-10-11,19.1,17.2,21.7,0,233,8.3,1011.8,0,neutral,0
2017-10-12,19.3,17.2,22.2,0,237,6.6,1013.2,0,neutral,0
2017-10-13,19.2,16.1,22.8,0,254,5.9,1014.2,0,neutral,0
2017-10-14,20.5,15.6,26.7,0,254,3.6,1014.7,0,neutral,0
2017-10-15,24.2,17.2,34.4,0,356,5.6,1017,0,neutral,0
2017-10-16,24.6,18.9,33.3,0,356,5,1016.7,0,neutral,0
2017-10-17,24,18.9,31.7,0,223,4.3,1014.3,0,neutral,0
2017-10-18,22.9,20,27.2,0,196,6.7,1013,0,neutral,0
2017-10-19,20.3,18.3,22.2,0,174,6.2,1012.3,0,neutral,0
2017-10-20,19.4,17.8,21.7,0,277,9,1012.8,0,neutral,0
2017-10-21,19.7,16.1,23.9,0,277,4.1,1016.7,0,neutral,0
2017-10-22,23,16.7,31.7,0,344,3.5,1018.5,0,neutral,0
2017-10-23,26.8,18.9,38.3,0,344,2.7,1016.9,0,neutral,0
2017-10-24,29,20.6,40.6,0,344,1.8,1015,0,neutral,0
2017-10-25,28.2,21.1,37.8,0,344,4.2,1011.6,0,neutral,0
2017-10-26,24.8,20,32.2,0,164,4.3,1011.2,0,neutral,0
2017-10-27,21.2,17.8,26.1,0,228,5.3,1012.6,0,neutral,0
2017-10-28,18.5,16.1,22.2,0,241,6.7,1011.6,0,neutral,0
2017-10-29,18.3,16.7,21.1,0,198,7,1011.7,0,neutral,0
2017-10-30,19,18.3,21.1,0,158,10.3,1011.4,0,alert,0.5697
2017-10-31,18.5,17.8,20,0,238,7.8,1012.5,0,alert,0.5555
2017-11-01,19,18.3,20.6,0,194,6.7,1013.7,0,neutral,0
2017-11-02,17.9,15,20,1.8,246,6.8,1017.1,0,neutral,0
2017-11-03,18.3,16.1,21.7,0,294,7.2,1018.3,0,neutral,0
2017-11-04,18.1,14.4,21.1,0,261,8.9,1015.9,0,neutral,0
2017-11-05,17.8,16.1,20,0,245,5.8,1017.8,0,neutral,0
2017-11-06,18,16.1,21.1,0,221,7.3,1018.2,0,neutral,0
2017-11-07,18.8,16.1,23.3,0,284,4.1,1018.4,0,neutral,0
2017-11-08,18.7,14.4,23.9,0,257,7.2,1017.3,0,neutral,0
2017-11-09,18.5,16.1,21.1,0,269,7.7,1017.1,0,neutral,0
2017-11-10,17.4,15.6,20.6,0,230,6.2,1015.7,0,neutral,0
2017-11-11,16.8,12.8,21.1,0,297,4.2,1016,0,neutral,0
2017-11-12,16.8,14.4,20,0,119,3.2,1017.7,0,neutral,0
2017-11-13,16.5,12.2,21.1,0,119,3.6,1019.1,0,neutral,0
2017-11-14,17.6,13.3,23.9,0,119,3.1,1017.4,0,neutral,0
2017-11-15,18.8,15,25.6,0,219,3.2,1014.7,0,neutral,0
2017-11-16,19.7,15.6,25.6,0,219,4.4,1014.4,0,neutral,0
2017-11-17,18.8,16.7,21.1,0,251,9.1,1017.1,0,neutral,0
2017-11-18,17.7,13.3,24.4,0,251,4.4,1019.3,0,neutral,0
2017-11-19,17.8,13.3,23.9,0,325,4,1016.7,0,neutral,0
2017-11-20,17,11.7,23.3,0,325,2.9,1016.3,0,neutral,0
2017-11-21,20.5,15,28.9,0,223,3.5,1016.9,0,neutral,0
2017-11-22,23.3,16.1,34.4,0,223,2.5,1016.5,0,neutral,0
2017-11-23,24.1,18.9,32.8,0,3,3.7,1014.7,0,neutral,0
2017-11-24,20.7,15.6,27.8,0,3,3.3,1012.3,0,neutral,0
2017-11-25,19.1,15,27.2,0,161,3.3,1015.7,0,neutral,0
2017-11-26,16.1,15,18.9,0,161,7.1,1017.6,0,neutral,0
2017-11-27,16.7,13.9,19.4,0.3,295,8,1015.2,0,neutral,0
2017-11-28,16.3,10.6,23.9,0,71,3.8,1014.9,0,neutral,0
2017-11-29,16.3,12.2,22.8,0,71,3.6,1016.4,0,neutral,0
2017-11-30,15.9,11.7,22.2,0,71,3.3,1016.9,0,alert,0.6442
2017-12-01,15.9,11.7,20.6,0,257,3.9,1015.5,0,neutral,0
2017-12-02,16.3,11.1,22.2,0,257,3.8,1015.3,0,neutral,0
2017-12-03,15.3,11.1,19.4,0,257,4.5,1015.8,0,neutral,0
2017-12-04,16.2,11.7,22.2,0,22,3.2,1014.7,0,neutral,0
2017-12-05,14.7,7.8,22.8,0,22,1.8,1019.1,1,neutral,0
2017-12-06,15.3,7.8,23.3,0,22,3.4,1021,0,neutral,0
2017-12-07,17.1,7.8,26.7,0,22,4,1025.3,0,neutral,0
2017-12-08,16.7,10,25,0,22,2.9,1025.9,0,neutral,0
2017-12-09,18.8,10.6,28.9,0,22,0.5,1022,0,neutral,0
2017-12-10,19.4,10,28.9,0,22,1.1,1020.6,0,neutral,0
2017-12-11,18.4,12.8,27.8,0,22,1.2,1021.7,0,neutral,0
2017-12-12,17,10,27.2,0,22,2.3,1019.8,0,neutral,0
2017-12-13,16.6,8.9,26.1,0,22,2.6,1015.2,0,neutral,0
2017-12-14,15.7,9.4,23.3,0,22,2.3,1016.1,0,neutral,0
2017-12-15,17.6,9.4,26.7,2.5,236,3,1017.9,0,neutral,0
2017-12-16,15.4,12.8,18.9,0,47,4.7,1007.8,0,neutral,0
2017-12-17,16,9.4,22.8,0,350,1.9,1013,0,neutral,0
2017-12-18,15.1,10,21.7,0,323,2.7,1020.4,0,neutral,0
2017-12-19,14.2,9.4,19.4,0,194,3.3,1022,0,neutral,0
2017-12-20,12.8,9.4,15.6,1.6,13,6.7,1019.5,0,neutral,0
2017-12-21,12.4,9.4,16.7,0,286,8.3,1019.9,0,neutral,0
2017-12-22,11.9,5.6,17.8,0,286,2.5,1024.3,0,neutral,0
2017-12-23,13.2,8.3,18.9,0,322,2.1,1022,0,neutral,0
2017-12-24,14.5,10,22.2,0,322,3.8,1019.9,0,neutral,0
2017-12-25,13.2,8.3,19.4,0,6,2.2,1019.1,0,neutral,0
2017-12-26,13.4,9.4,18.3,0,6,2.3,1019.6,0,neutral,0
2017-12-27,14.7,8.9,22.8,0,313,2.6,1020,0,neutral,0
2017-12-28,15.4,8.9,24.4,0,313,3.3,1019.4,0,neutral,0
2017-12-29,16.8,10,26.7,0,109,2.5,1018.7,0,alert,0.7086
2017-12-30,14,10.6,21.1,0,109,3.9,1018.5,0,alert,0.6631
2017-12-31,13.6,11.1,19.4,0,109,3.1,1019.2,0,alert,0.6899
2018-01-01,14,10,20.6,0,109,2.2,1020.6,0,neutral,0
2018-01-02,15.8,12.2,23.3,0,109,3.6,1019.6,0,neutral,0
2018-01-03,16.2,12.2,23.3,0,258,2.1,1017.6,0,neutral,0
2018-01-04,16.9,12.8,23.3,0,205,4.3,1019.9,0,neutral,0
2018-01-05,16.5,13.3,21.1,0,205,5.2,1021.7,0,neutral,0
2018-01-06,16,14.4,17.8,0,270,5.5,1020,0,neutral,0
2018-01-07,16.9,15.6,21.7,0,270,4.7,1017.8,0,neutral,0
2018-01-08,17.3,16.1,19.4,7.1,270,4.4,1013,0,neutral,0
2018-01-09,14.1,11.7,17.2,28.4,160,10.6,1007.4,0,neutral,0
2018-01-10,13.9,10.6,18.9,0,61,4.3,1017,0,neutral,0
2018-01-11,14.6,10.6,18.9,0,61,2.9,1022.2,0,neutral,0
2018-01-12,14.8,11.7,20.6,0,61,2.9,1020.8,0,neutral,0
2018-01-13,20.5,12.8,30,0,61,1.7,1019.3,0,neutral,0
2018-01-14,20.1,15,27.8,0,61,3,1019.4,0,neutral,0
2018-01-15,15.3,11.7,19.4,0,61,4.5,1019.3,0,neutral,0
2018-01-16,15.9,11.7,21.1,0,61,3.5,1020.2,0,neutral,0
2018-01-17,16.8,12.2,22.8,0,61,2.6,1020.2,0,neutral,0
2018-01-18,17.1,12.8,22.2,0,61,3.7,1018,0,neutral,0
2018-01-19,15,13.3,17.2,0,61,6.6,1015,0,neutral,0
2018-01-20,13.9,11.7,17.2,0,324,13.1,1017,0,neutral,0
2018-01-21,12.4,7.8,17.2,0,348,3.6,1024.5,0,neutral,0
2018-01-22,13.6,7.8,19.4,0,75,2.7,1023.2,0,neutral,0
2018-01-23,15.6,9.4,23.9,0,29,3,1020.6,0,neutral,0
2018-01-24,16.4,11.1,23.3,0,347,5.7,1018.7,0,neutral,0
2018-01-25,13.5,9.4,16.7,0,292,6.9,1018.1,0,neutral,0
2018-01-26,13.7,8.9,18.9,0,292,5.3,1022,0,neutral,0
2018-01-27,15.8,9.4,23.9,0,292,2.6,1022,0,neutral,0
2018-01-28,19,10.6,27.8,0,1,3.2,1020.6,0,neutral,0
2018-01-29,21.1,11.7,31.7,0,3,2.5,1018.8,0,neutral,0
2018-01-30,20.5,14.4,27.2,0,329,2.5,1016.4,0,neutral,0
2018-01-31,18.2,12.8,24.4,0,337,4,1014.3,0,alert,0.6437
2018-02-01,17,11.7,23.9,0,247,3.6,1015.8,0,neutral,0
2018-02-02,18,11.7,26.1,0,235,3,1018.1,0,neutral,0
2018-02-03,17,11.7,24.4,0,235,3.8,1018,0,neutral,0
2018-02-04,17,11.7,24.4,0,167,4.2,1016.8,0,neutral,0
2018-02-05,15.3,12.2,21.7,0,167,4.7,1014.4,0,neutral,0
2018-02-06,15.4,12.8,20.6,0,148,5.8,1016.2,0,neutral,0
2018-02-07,16.8,11.1,27.2,0,148,4.2,1021.2,0,neutral,0
2018-02-08,17.8,11.1,26.7,0,139,3.2,1018.5,0,neutral,0
2018-02-09,15.5,12.2,20.6,0,117,5.4,1014.8,0,neutral,0
2018-02-10,15.5,13.9,17.2,0,117,6.6,1012.6,0,neutral,0
2018-02-11,15.1,10,20.6,0,117,5,1012.2,0,neutral,0
2018-02-12,14,12.2,16.7,1,245,8.6,1011.5,0,neutral,0
2018-02-13,14.3,10.6,18.3,0,99,6,1019.1,0,neutral,0
2018-02-14,16.2,13.3,19.4,0,99,5.2,1019.1,0,neutral,0
2018-02-15,16,11.1,20.6,0,18,5.5,1019.1,0,neutral,0
2018-02-16,16.4,11.1,23.3,0,330,5.8,1019.9,0,neutral,0
2018-02-17,16.2,10.6,22.8,0,229,5,1018.8,0,neutral,0
2018-02-18,14.4,10.6,18.3,0,250,8.3,1014.6,0,neutral,0
2018-02-19,12,10,14.4,0,307,16.4,1013.1,0,neutral,0
2018-02-20,10.7,5.6,14.4,0,326,7.7,1019.9,0,neutral,0
2018-02-21,11.7,8.3,15,0,347,8.1,1020.4,0,neutral,0
2018-02-22,11.5,7.8,15,0,261,9.3,1022.5,0,neutral,0
2018-02-23,11.3,8.3,14.4,0,317,12.8,1022.8,0,neutral,0
2018-02-24,11.1,6.1,15.6,0,271,7.1,1025.2,0,neutral,0
2018-02-25,13.1,7.8,20,0,25,6.6,1021.7,0,neutral,0
2018-02-26,12.4,7.2,17.2,3.1,181,8.9,1015.6,0,neutral,0
2018-02-27,10.5,8.3,12.2,0.3,278,6.6,1015.1,0,alert,0.5227
2018-02-28,11.1,6.7,15.6,0,127,6,1022.1,0,alert,0.8217
2018-03-01,12.4,8.9,15.6,0,209,8.9,1021.8,0,neutral,0
2018-03-02,12.6,10.6,15.6,9.7,158,10.5,1018.4,0,neutral,0
2018-03-03,13,11.1,15.6,2.5,255,10.3,1018,0,neutral,0
2018-03-04,12.1,7.2,16.7,0,308,6.4,1021.6,0,neutral,0
2018-03-05,14.9,7.8,22.8,0,337,4.8,1019.8,0,neutral,0
2018-03-06,17.2,11.7,24.4,0,71,6.5,1017.3,0,neutral,0
2018-03-07,15.5,11.7,21.7,0,71,3.6,1017,0,neutral,0
2018-03-08,15.7,11.1,21.7,0,218,5.3,1017.1,0,neutral,0
2018-03-09,15.4,12.8,19.4,0,159,7,1015.2,0,neutral,0
2018-03-10,14.8,13.9,15.6,14.2,154,6.5,1015,0,neutral,0
2018-03-11,16.3,13.9,20,0.8,120,8.9,1017.7,0,neutral,0
2018-03-12,16.2,15,18.9,0,286,7.1,1018.4,0,neutral,0
2018-03-13,16.3,14.4,18.9,0.5,241,6.3,1017.2,0,neutral,0
2018-03-14,15.2,13.3,17.8,1.3,247,14.2,1016.3,0,neutral,0
2018-03-15,14.7,12.2,17.2,2.6,255,13.3,1015.2,0,neutral,0
2018-03-16,13.3,11.1,16.1,3,226,12.5,1016.5,0,neutral,0
2018-03-17,13.3,11.7,15.6,0.3,266,14.3,1016.4,0,neutral,0
2018-03-18,12.7,8,16.7,0,295,6.5,1019.7,0,neutral,0
2018-03-19,15.6,10.6,21.7,0,295,5.5,1017.9,0,neutral,0
2018-03-20,16.3,13.3,20,0,252,6.4,1016.1,0,neutral,0
2018-03-21,16.5,13.9,18.9,3.3,45,2.2,1015.8,0,neutral,0
2018-03-22,16.1,13.9,17.8,12.4,92,7.1,1016.4,0,neutral,0
2018-03-23,15.4,13.9,18.3,0.9,242,9.1,1019.2,0,neutral,0
2018-03-24,14.2,11.7,17.8,0,231,12.1,1016.9,0,neutral,0
2018-03-25,13.8,10,16.7,0,305,8.6,1016.2,0,neutral,0
2018-03-26,15.4,10.6,20.6,0,323,9,1016.2,0,neutral,0
2018-03-27,17.5,10.6,24.4,0,253,9.3,1018.4,0,neutral,0
2018-03-28,16.3,12.2,21.1,0,213,6.6,1019,0,neutral,0
2018-03-29,14.9,12.2,18.9,0,266,5.7,1017.5,0,neutral,0
2018-03-30,14.2,11.1,18.3,0,260,7.9,1017.7,0,alert,0.7395
2018-03-31,13.7,11.1,17.8,0,257,8.5,1016.7,0,alert,0.7787
2018-04-01,14.8,12.8,17.2,0,241,5.1,1013.6,0,neutral,0
2018-04-02,15.9,14.4,18.3,0,202,8.1,1011.9,0,neutral,0
2018-04-03,15.8,13.9,19.4,0,258,9,1014.8,0,neutral,0
2018-04-04,14.4,12.8,17.2,0,261,7.7,1017.4,0,neutral,0
2018-04-05,15.1,13.9,17.2,0,243,6.4,1016.8,0,neutral,0
2018-04-06,16.2,13.9,19.4,0,243,8.3,1015.2,0,neutral,0
2018-04-07,16.9,15,19.4,0,226,8.3,1014.6,0,neutral,0
2018-04-08,17.4,12.8,23.3,0,223,6.2,1014.1,0,neutral,0
2018-04-09,21.6,13.9,32.2,0,269,5.9,1013.3,0,neutral,0
2018-04-10,21.1,16.7,28.9,0,256,6.8,1015.5,0,neutral,0
2018-04-11,18,15,24.4,0,246,10.3,1014.3,0,neutral,0
2018-04-12,16.9,13.3,20.6,0,299,13.9,1016.8,0,neutral,0
2018-04-13,18.5,14.4,24.4,0,317,8.9,1021.2,0,neutral,0
2018-04-14,20.1,13.3,27.8,0,267,7.5,1021.1,0,neutral,0
2018-04-15,17.1,12.8,23.9,0,260,6.8,1015.5,0,neutral,0
2018-04-16,14.6,12.2,17.8,0,267,21.7,1016.5,0,neutral,0
2018-04-17,15.1,11.1,18.9,0,293,11.6,1020,0,neutral,0
2018-04-18,15.4,11.7,18.9,0,207,10.3,1016.9,0,neutral,0
2018-04-19,13.6,11.1,16.7,1.3,252,13.7,1016.8,0,neutral,0
2018-04-20,15.5,12.2,21.7,0,173,10.1,1019,0,neutral,0
2018-04-21,17.3,11.7,23.9,0,261,7.5,1016.7,0,neutral,0
2018-04-22,17.6,13.9,22.8,0,256,6.9,1013.7,0,neutral,0
2018-04-23,16,13.3,21.7,0,256,7.5,1015.6,0,neutral,0
2018-04-24,14.7,12.2,18.3,0,248,7.7,1016.4,0,neutral,0
2018-04-25,15.2,12.8,18.3,0,248,10.7,1017.9,0,neutral,0
2018-04-26,15.2,13.3,18.3,0,259,11.3,1016.5,0,neutral,0
2018-04-27,15.7,13.3,18.3,0,217,10.3,1016,0,neutral,0
2018-04-28,16.3,13.3,20,0,242,10.5,1014,0,neutral,0
2018-04-29,16,13.3,18.9,0,258,10.2,1014.7,0,neutral,0
2018-04-30,15.7,14.4,18.3,0,218,11.8,1014.5,0,neutral,0
2018-05-01,14.1,12.8,16.1,0.3,241,9.1,1012.4,0,neutral,0
2018-05-02,14.7,12.8,17.8,0,242,8.6,1016.6,0,neutral,0
2018-05-03,16.2,12.8,20,0,254,8.3,1020.9,0,neutral,0
2018-05-04,19.6,13.9,27.8,0,251,7.7,1019.2,0,neutral,0
2018-05-05,19.1,15,25,0,249,9.6,1014.6,0,neutral,0
2018-05-06,17.5,13.9,23.3,0,248,10,1015,0,neutral,0
2018-05-07,17.3,13.9,21.7,0,248,7.5,1016.7,0,neutral,0
2018-05-08,17.4,14.4,21.7,0,241,6.6,1015.4,0,neutral,0
2018-05-09,17.6,15.6,20.6,0,241,9.1,1013.5,0,neutral,0
2018-05-10,17.8,16.1,21.1,0,248,8.5,1011.3,0,neutral,0
2018-05-11,16.5,15.6,17.2,0,125,13.6,1010.8,0,neutral,0
2018-05-12,16.3,15,18.9,0,231,9.1,1014.3,0,neutral,0
2018-05-13,16.8,15.6,20.6,0,262,11.2,1016.2,0,neutral,0
2018-05-14,16.5,13.9,19.4,0,259,11,1015.2,0,neutral,0
2018-05-15,16.5,13.9,19.4,0,236,11.8,1016.6,0,neutral,0
2018-05-16,17.1,13.9,20.6,0,240,12.5,1015.9,0,neutral,0
2018-05-17,16.9,13.3,20.6,0,237,8.7,1014.6,0,neutral,0
2018-05-18,16.6,14.4,19.4,0,246,7.2,1013.9,0,neutral,0
2018-05-19,16.6,15,18.9,0,267,6.7,1013.2,0,neutral,0
2018-05-20,16.7,15.6,19.4,0,248,11.1,1013.1,0,neutral,0
2018-05-21,16.3,15,18.9,0,259,8.8,1011.7,0,neutral,0
2018-05-22,16.7,15.6,18.3,0,256,8.4,1012.9,0,neutral,0
2018-05-23,16.5,15.6,18.9,0,257,11.4,1014.7,0,neutral,0
2018-05-24,16.2,15,17.8,0.3,258,7.7,1018.1,0,neutral,0
2018-05-25,16.9,14.4,20,0,263,16.1,1019,0,neutral,0
2018-05-26,16.9,14.4,20,0,237,11,1015.9,0,neutral,0
2018-05-27,17.4,15,21.7,0,233,8.5,1013.9,0,neutral,0
2018-05-28,17.2,15.6,20.6,0,249,9.2,1013.6,0,neutral,0
2018-05-29,17.2,16.1,20.6,0,204,8.5,1011.2,0,neutral,0
2018-05-30,17.2,15.6,19.4,0,200,9.6,1011.4,0,neutral,0
2018-05-31,17.9,16.1,20.6,0,247,11.4,1013,0,neutral,0
2018-06-01,17.8,14.4,21.1,0,241,8.7,1014.6,0,neutral,0
2018-06-02,19.1,15.6,23.3,0,258,8.6,1014.3,0,neutral,0
2018-06-03,18.7,16.1,21.7,0,247,8.7,1012.6,0,neutral,0
2018-06-04,18.4,16.1,22.2,0,250,7.6,1011.8,0,neutral,0
2018-06-05,17.9,16.1,21.1,0,215,9,1012.4,0,neutral,0
2018-06-06,17.8,16.1,20.6,0,265,10.6,1012.2,0,neutral,0
2018-06-07,18.4,15.6,21.7,0,234,10.3,1013.4,0,neutral,0
2018-06-08,19.8,15.6,24.4,0,261,8.2,1012.9,0,neutral,0
2018-06-09,20.1,17.2,23.3,0,242,8.9,1012.4,0,neutral,0
2018-06-10,20.3,17.2,24.4,0,242,8.7,1011.1,0,neutral,0
2018-06-11,21.1,17.8,25.6,0,232,8.3,1009.2,0,neutral,0
2018-06-12,20.5,17.8,24.4,0,233,7.1,1009.6,0,neutral,0
2018-06-13,19.1,15.6,22.8,0,258,8.8,1009.8,0,neutral,0
2018-06-14,19.3,16.1,26.1,0,255,10.1,1009.5,0,neutral,0
2018-06-15,19.5,17.2,23.3,0,251,9.2,1008.6,0,neutral,0
2018-06-16,18.6,17.2,21.1,0,161,12.5,1009.8,0,neutral,0
2018-06-17,17.7,16.7,19.4,0,239,11,1013.7,0,neutral,0
2018-06-18,18.2,16.7,20.6,0,257,13.5,1015.6,0,neutral,0
2018-06-19,18.1,16.1,21.7,0,257,10.8,1014.5,0,neutral,0
2018-06-20,19,16.7,22.8,0,257,7.6,1013.2,0,neutral,0
2018-06-21,19.4,17.8,23.3,0,225,9.2,1013.4,0,neutral,0
2018-06-22,19.1,17.2,21.7,0,252,8,1011.5,0,neutral,0
2018-06-23,18.5,17.2,20.6,0,144,11.1,1010.5,0,neutral,0
2018-06-24,19,17.2,23.3,0,180,11.4,1013,0,neutral,0
2018-06-25,19.7,17.8,23.3,0,241,10.4,1014.1,0,neutral,0
2018-06-26,19.4,17.2,22.8,0,242,10.2,1014.3,0,neutral,0
2018-06-27,19.9,17.8,22.8,0,260,10,1013.6,0,neutral,0
2018-06-28,19.7,17.8,22.8,0,236,8.9,1012.8,0,neutral,0
2018-06-29,20.1,18.3,23.3,0,203,10.7,1012.9,0,neutral,0
2018-06-30,20.4,18.9,23.9,0,179,11.6,1013.9,0,neutral,0
2018-07-01,20.1,17.8,23.3,0,223,10.1,1015.5,0,alert,0.6884
2018-07-02,20,18.3,22.8,0,258,11.7,1014.3,0,neutral,0
2018-07-03,20.2,18.3,22.8,0,246,10.8,1013.5,0,neutral,0
2018-07-04,20.7,18.3,23.9,0,236,10.2,1015.7,0,neutral,0
2018-07-05,22.1,17.8,27.8,0,260,10.7,1016.2,0,neutral,0
2018-07-06,28.5,20.6,36.7,0,258,6.9,1011,0,neutral,0
2018-07-07,28.9,23.9,35.6,0,191,7.7,1009.9,0,neutral,0
2018-07-08,27.7,23.9,32.8,0,247,7.9,1011.3,0,neutral,0
2018-07-09,26.5,23.3,32.2,0,214,9,1013.2,0,neutral,0
2018-07-10,24.9,22.8,30.6,0,209,9.6,1013.7,0,neutral,0
2018-07-11,24.2,21.7,27.2,0,248,9.7,1012.2,0,neutral,0
2018-07-12,23.5,21.1,27.2,0,267,11.6,1013.9,0,neutral,0
2018-07-13,22.5,20.6,25.6,0,261,13.2,1015.7,0,neutral,0
2018-07-14,22.6,20.6,26.1,0,252,11.6,1014.6,0,neutral,0
2018-07-15,23,20.6,26.1,0,245,9.2,1013.7,0,neutral,0
2018-07-16,22.8,20.6,26.1,0,251,10.3,1014.2,0,neutral,0
2018-07-17,21.8,20.6,24.4,0,254,9.9,1014.5,0,neutral,0
2018-07-18,22.6,20.6,27.2,0,265,9.3,1015.2,0,neutral,0
2018-07-19,23,20.6,26.7,0,253,8.5,1014.1,0,neutral,0
2018-07-20,22.1,20.6,25,0,256,13.2,1013.9,0,neutral,0
2018-07-21,22.1,20.6,25,0,266,14.5,1015.1,0,neutral,0
2018-07-22,23.2,20,27.8,0,249,10.5,1016,0,neutral,0
2018-07-23,24.6,21.1,30,0,221,10.2,1012.8,0,neutral,0
2018-07-24,25,21.7,29.4,0,258,6.5,1012.2,0,neutral,0
2018-07-25,24.1,21.7,27.2,0,245,8.8,1013.6,0,neutral,0
2018-07-26,23.3,21.1,26.7,0,222,9.1,1013.5,0,neutral,0
2018-07-27,22.9,21.1,26.1,0,266,7.5,1011.8,0,neutral,0
2018-07-28,23.2,20.6,26.7,0,220,8.3,1013,0,neutral,0
