date,temp_avg,temp_min,temp_max,precipitation,wdir,wind_speed,pressure,fire_occurred
2022-09-14,22.4,20.0,27.0,0.2,99.0,5.8,1012.1,0
2022-09-15,21.7,19.0,26.0,0.0,1.0,5.3,1013.6,0
2022-09-16,21.6,18.3,26.0,0.0,324.0,5.3,1012.3,0
2022-09-17,21.0,18.9,25.0,0.0,350.0,4.8,1009.5,0
2022-09-18,20.8,18.3,24.0,0.6,225.0,5.5,1009.4,0
2022-09-19,20.7,17.0,25.0,0.0,333.0,4.6,1011.1,0
2022-09-20,21.4,17.8,26.1,0.0,311.0,5.1,1012.4,0
2022-09-21,21.2,16.7,26.1,0.0,310.0,6.9,1013.4,0
2022-09-22,22.1,16.1,28.9,0.0,328.0,2.8,1013.2,0
2022-09-23,22.8,16.0,29.4,0.0,324.0,4.0,1013.0,0
2022-09-24,23.7,19.0,30.0,0.0,304.0,5.2,1015.5,0
2022-09-25,23.2,18.9,28.9,0.0,335.0,3.7,1014.7,0
2022-09-26,23.2,18.9,30.0,0.0,325.0,5.7,1012.0,0
2022-09-27,24.0,19.0,31.1,0.0,328.0,3.5,1011.2,0
2022-09-28,24.2,19.4,31.1,0.0,342.0,3.1,1013.2,0
2022-09-29,21.6,18.3,26.1,0.0,324.0,4.3,1014.2,0
2022-09-30,21.2,18.9,26.0,0.0,7.0,3.7,1011.4,0
2022-10-01,20.1,18.0,23.3,0.0,337.0,4.5,1011.5,0
2022-10-02,20.2,17.8,24.4,0.0,343.0,2.5,1013.6,0
2022-10-03,20.1,16.7,24.0,0.0,338.0,3.5,1014.4,0
2022-10-04,21.1,17.2,27.0,0.0,333.0,3.5,1013.3,0
2022-10-05,21.1,18.9,26.0,0.0,336.0,3.3,1014.6,0
2022-10-06,20.7,18.9,25.0,0.0,340.0,4.2,1016.3,0
2022-10-07,21.2,18.9,26.1,0.0,313.0,3.9,1016.8,0
2022-10-08,20.6,17.8,26.0,0.0,322.0,4.2,1016.9,0
2022-10-09,20.1,17.0,25.0,0.0,303.0,4.1,1016.2,0
2022-10-10,19.5,17.0,23.9,0.0,341.0,2.5,1014.8,0
2022-10-11,20.4,18.3,24.4,0.0,346.0,2.8,1015.3,0
2022-10-12,20.3,18.9,25.6,0.0,337.0,4.2,1017.7,0
2022-10-13,19.6,18.0,22.8,0.0,344.0,2.2,1015.1,0
2022-10-14,18.9,18.0,21.0,0.0,1.0,3.5,1011.2,0
2022-10-15,18.7,17.0,21.1,0.4,327.0,2.8,1012.4,0
2022-10-16,18.7,15.3,21.7,0.0,335.0,4.0,1016.0,0
2022-10-17,19.1,15.0,25.0,0.0,337.0,3.6,1015.6,0
2022-10-18,22.1,15.6,30.0,0.0,330.0,3.5,1014.9,0
2022-10-19,25.5,17.8,33.9,0.0,3.0,4.7,1014.8,0
2022-10-20,24.1,20.0,31.0,0.0,349.0,5.8,1013.3,0
2022-10-21,20.4,18.0,25.0,0.0,357.0,4.9,1012.4,0
2022-10-22,18.6,16.7,21.0,0.5,314.0,4.1,1009.6,0
2022-10-23,17.4,13.9,22.0,0.0,331.0,6.8,1011.2,0
2022-10-24,17.2,10.7,23.0,0.0,343.0,3.9,1019.6,0
2022-10-25,17.7,11.7,24.0,0.0,359.0,3.0,1017.8,0
2022-10-26,16.8,12.8,22.2,0.0,345.0,3.6,1014.5,0
2022-10-27,17.2,13.0,23.3,0.0,356.0,3.3,1016.1,0
2022-10-28,17.2,12.0,23.3,0.0,345.0,2.0,1019.7,0
2022-10-29,17.3,12.0,23.3,0.0,355.0,2.8,1018.4,0
2022-10-30,18.3,12.0,25.6,0.0,0.0,1.9,1014.9,0
2022-10-31,17.8,11.7,24.0,0.0,0.0,3.5,1012.3,0
2022-11-01,18.0,16.0,21.1,0.1,43.0,4.3,1013.1,0
2022-11-02,15.5,12.2,18.9,2.9,326.0,7.4,1015.8,0
2022-11-03,13.7,10.0,18.0,0.0,317.0,8.0,1018.2,0
2022-11-04,13.9,9.0,19.4,0.0,353.0,3.5,1023.6,0
2022-11-05,14.3,9.4,20.0,0.0,356.0,3.0,1017.0,0
2022-11-06,15.0,10.6,20.0,0.0,356.0,3.7,1013.2,0
2022-11-07,15.0,12.8,17.2,6.1,56.0,5.2,1014.6,0
2022-11-08,14.3,10.6,19.0,17.4,8.0,4.4,1011.3,0
2022-11-09,12.9,8.6,18.0,0.9,346.0,3.8,1018.1,0
2022-11-10,13.8,7.8,21.0,0.0,346.0,2.4,1019.5,0
2022-11-11,14.9,9.0,21.1,0.0,346.0,3.1,1017.9,0
2022-11-12,14.5,9.4,21.0,0.0,356.0,3.5,1016.9,0
2022-11-13,14.8,9.0,21.7,0.0,355.0,5.5,1016.3,0
2022-11-14,14.6,8.9,21.1,0.0,359.0,2.7,1019.3,0
2022-11-15,15.1,9.4,22.8,0.0,358.0,3.7,1019.7,0
2022-11-16,15.7,8.9,24.0,0.0,318.0,4.7,1023.1,0
2022-11-17,15.8,8.9,24.4,0.0,355.0,5.2,1020.5,0
2022-11-18,14.3,8.9,21.1,0.0,25.0,3.0,1014.9,0
2022-11-19,15.7,8.0,23.9,0.0,341.0,2.6,1017.9,0
2022-11-20,17.4,10.6,26.0,0.0,3.0,4.4,1020.5,0
2022-11-21,17.1,12.2,24.4,0.0,5.0,3.8,1019.3,0
2022-11-22,16.3,11.7,23.9,0.0,1.0,3.4,1017.9,0
2022-11-23,14.8,8.0,23.0,0.0,1.0,2.9,1017.8,0
2022-11-24,16.0,8.9,25.0,0.0,359.0,2.6,1021.3,0
2022-11-25,16.0,8.9,23.9,0.0,356.0,3.9,1023.6,0
2022-11-26,14.8,8.3,21.7,0.0,21.0,3.9,1018.9,0
2022-11-27,14.9,8.9,21.1,0.0,357.0,2.5,1017.2,0
2022-11-28,15.3,13.9,18.3,0.0,46.0,3.8,1013.6,0
2022-11-29,14.5,11.7,18.0,0.0,50.0,4.6,1014.7,0
2022-11-30,14.2,10.0,18.0,0.0,67.0,5.0,1016.1,0
2022-12-01,14.1,13.0,15.6,0.0,119.0,5.3,1017.3,0
2022-12-02,13.7,11.7,16.1,2.1,42.0,6.8,1019.8,0
2022-12-03,15.6,11.7,21.7,0.0,323.0,4.2,1018.7,0
2022-12-04,15.3,12.0,18.0,2.3,354.0,2.8,1019.1,0
2022-12-05,14.4,12.0,17.2,0.9,313.0,4.3,1016.8,0
2022-12-06,13.3,10.0,17.0,0.3,38.0,4.5,1017.5,0
2022-12-07,12.0,8.3,17.0,0.1,345.0,3.4,1022.7,0
2022-12-08,11.7,7.8,17.2,0.0,340.0,3.1,1024.6,0
2022-12-09,11.6,7.0,17.2,0.0,7.0,3.6,1020.9,0
2022-12-10,13.3,7.8,17.2,2.3,32.0,4.5,1019.2,0
2022-12-11,12.8,7.8,15.6,12.7,256.0,7.2,1013.2,0
2022-12-12,9.9,7.2,13.0,7.9,42.0,5.2,1012.9,0
2022-12-13,10.6,6.7,16.0,0.0,353.0,3.7,1017.9,0
2022-12-14,11.0,6.7,17.0,0.0,356.0,2.8,1021.5,0
2022-12-15,12.3,7.2,17.2,0.0,354.0,3.2,1020.0,0
2022-12-16,14.0,8.9,21.0,0.0,350.0,4.1,1019.3,0
2022-12-17,13.0,8.9,19.0,0.0,12.0,4.8,1016.8,0
2022-12-18,12.1,8.0,18.0,0.0,356.0,4.8,1016.3,0
2022-12-19,11.8,6.7,18.3,0.0,359.0,3.4,1023.1,0
2022-12-20,13.1,8.9,19.4,0.0,355.0,3.9,1023.4,0
2022-12-21,13.7,6.7,21.7,0.0,350.0,3.3,1019.3,0
2022-12-22,14.2,8.3,21.0,0.0,11.0,3.9,1018.2,0
2022-12-23,13.8,8.3,20.6,0.0,354.0,3.5,1020.5,0
2022-12-24,15.5,8.9,25.0,0.0,344.0,3.3,1022.8,0
2022-12-25,19.0,14.0,28.3,0.0,359.0,4.8,1021.2,0
2022-12-26,19.0,13.9,27.0,0.0,355.0,3.0,1018.3,0
2022-12-27,15.0,12.8,18.0,10.8,48.0,4.9,1015.9,0
2022-12-28,14.4,11.0,18.0,4.0,30.0,3.7,1013.4,0
2022-12-29,14.5,13.9,16.1,0.1,29.0,4.7,1016.1,0
2022-12-30,14.6,13.9,16.0,1.7,17.0,3.4,1019.3,0
2022-12-31,14.6,13.9,16.0,14.7,107.0,6.7,1014.7,0
2023-01-01,13.2,10.0,17.0,1.7,319.0,5.0,1008.2,0
2023-01-02,12.1,9.4,14.4,5.5,27.0,5.1,1015.2,0
2023-01-03,13.0,10.0,15.0,7.5,80.0,11.0,1017.8,0
2023-01-04,15.1,13.9,17.0,9.0,100.0,7.5,1018.7,0
2023-01-05,13.9,11.0,17.2,11.1,3.0,7.8,1018.9,0
2023-01-06,12.1,7.8,17.8,0.0,11.0,2.6,1022.7,0
2023-01-07,14.2,10.0,20.6,0.3,0.0,2.5,1020.9,0
2023-01-08,14.2,8.9,18.3,0.5,0.0,2.2,1021.2,0
2023-01-09,13.4,11.7,15.0,23.7,86.0,10.5,1019.5,0
2023-01-10,14.0,11.7,16.7,57.4,348.0,9.5,1018.1,0
2023-01-11,12.4,8.9,17.0,0.0,341.0,3.8,1023.2,0
2023-01-12,16.0,10.6,22.2,0.0,15.0,5.3,1022.0,0
2023-01-13,14.6,10.6,19.4,0.0,347.0,3.4,1020.1,0
2023-01-14,12.4,11.1,14.0,32.2,49.0,6.6,1013.6,0
2023-01-15,12.7,10.6,16.0,7.1,342.0,8.1,1010.5,0
2023-01-16,12.5,8.9,16.0,4.3,327.0,10.0,1008.0,0
2023-01-17,11.3,5.5,16.0,0.0,325.0,5.2,1013.4,0
2023-01-18,11.2,6.7,16.0,0.0,347.0,3.9,1020.8,0
2023-01-19,11.0,6.1,15.0,0.0,352.0,5.0,1019.9,0
2023-01-20,11.1,6.7,17.0,0.0,346.0,6.0,1022.6,0
2023-01-21,11.1,5.6,17.2,0.0,342.0,4.9,1024.9,0
2023-01-22,11.3,5.6,17.0,0.0,1.0,7.4,1016.1,0
2023-01-23,13.5,8.9,19.0,0.0,6.0,7.0,1017.1,0
2023-01-24,12.1,6.1,18.9,0.0,349.0,7.8,1024.9,0
2023-01-25,13.5,6.7,22.0,0.0,349.0,4.4,1024.8,0
2023-01-26,13.9,7.2,21.1,0.0,358.0,3.6,1026.4,0
2023-01-27,13.4,7.8,20.6,0.0,356.0,5.0,1019.7,0
2023-01-28,13.8,10.0,18.3,0.0,39.0,5.5,1015.3,0
2023-01-29,12.6,10.0,15.0,2.9,50.0,5.8,1013.5,0
2023-01-30,11.7,8.9,15.6,3.2,38.0,5.5,1014.2,0
2023-01-31,12.3,6.0,19.4,0.0,352.0,4.2,1018.1,0
2023-02-01,12.1,5.0,19.4,0.0,351.0,3.1,1021.1,0
2023-02-02,13.3,6.7,21.0,0.0,4.0,3.3,1025.4,0
2023-02-03,12.6,6.7,19.5,0.0,319.0,9.4,1022.9,0
2023-02-04,14.5,8.3,21.7,0.0,0.0,4.9,1021.1,0
2023-02-05,14.3,12.0,18.3,0.0,335.0,6.1,1021.7,0
2023-02-06,15.6,11.1,22.0,0.0,345.0,7.1,1022.1,0
2023-02-07,14.5,7.8,20.6,0.0,7.0,4.1,1023.8,0
2023-02-08,15.1,8.3,22.8,0.0,346.0,4.9,1023.3,0
2023-02-09,17.4,9.4,26.7,0.0,357.0,4.7,1022.1,0
2023-02-10,17.4,11.7,24.4,0.0,12.0,5.4,1019.0,0
2023-02-11,13.2,10.6,16.0,0.0,18.0,7.3,1013.4,0
2023-02-12,11.5,7.8,16.0,0.1,354.0,5.6,1012.4,0
2023-02-13,13.5,9.4,17.2,0.0,14.0,5.0,1014.0,0
2023-02-14,12.8,8.9,15.6,0.2,331.0,9.2,1012.4,0
2023-02-15,11.6,7.0,17.2,0.0,351.0,6.4,1020.4,0
2023-02-16,11.5,5.0,17.2,0.0,354.0,4.6,1023.5,0
2023-02-17,13.2,7.8,19.4,0.0,357.0,5.6,1017.1,0
2023-02-18,13.8,9.4,20.0,0.0,356.0,5.8,1016.5,0
2023-02-19,13.6,8.3,20.0,0.0,11.0,5.4,1017.7,0
2023-02-20,15.6,10.0,22.8,0.0,354.0,4.6,1017.4,0
2023-02-21,14.0,10.0,18.3,0.0,350.0,7.5,1009.0,0
2023-02-22,10.5,8.0,13.3,0.2,268.0,12.7,1010.1,0
2023-02-23,9.0,7.8,11.7,5.2,67.0,8.1,1016.1,0
2023-02-24,10.7,7.8,13.0,20.9,116.0,13.2,1014.7,0
2023-02-25,8.1,6.7,10.6,34.2,56.0,6.1,1013.4,0
2023-02-26,9.0,4.4,13.0,0.2,355.0,2.8,1020.5,0
2023-02-27,10.0,8.3,11.7,8.8,19.0,6.1,1020.6,0
2023-02-28,11.2,7.8,14.4,6.6,320.0,6.7,1016.9,0
2023-03-01,10.9,9.4,13.3,5.2,288.0,10.4,1009.3,0
2023-03-02,11.7,6.7,17.0,0.0,356.0,5.2,1018.0,0
2023-03-03,11.5,6.7,17.0,0.0,357.0,3.8,1015.8,0
2023-03-04,11.7,7.8,16.0,0.1,347.0,4.9,1015.6,0
2023-03-05,11.9,9.4,15.0,2.2,339.0,3.8,1019.3,0
2023-03-06,12.4,9.4,16.1,0.2,338.0,5.0,1020.8,0
2023-03-07,12.2,8.3,17.0,0.0,356.0,5.0,1020.2,0
2023-03-08,12.3,9.0,16.0,0.2,24.0,6.0,1020.6,0
2023-03-09,14.2,8.9,19.4,0.0,343.0,3.9,1019.4,0
2023-03-10,13.0,11.0,13.9,19.3,87.0,7.9,1018.1,0
2023-03-11,15.3,13.9,17.8,3.4,55.0,6.5,1018.2,0
2023-03-12,14.6,12.8,18.0,0.0,334.0,4.1,1020.1,0
2023-03-13,14.7,13.0,19.4,0.0,310.0,4.4,1019.9,0
2023-03-14,14.2,13.0,15.0,22.4,90.0,5.9,1017.1,0
2023-03-15,14.2,12.1,16.0,11.5,127.0,10.3,1013.9,0
2023-03-16,13.2,10.5,16.1,0.2,345.0,6.1,1017.4,0
2023-03-17,13.8,8.9,19.0,0.0,349.0,4.4,1016.8,0
2023-03-18,17.5,10.6,25.0,0.0,0.0,4.9,1016.5,0
2023-03-19,15.1,12.0,17.8,1.3,80.0,6.7,1015.0,0
2023-03-20,14.1,12.8,16.1,1.2,335.0,5.3,1013.3,0
2023-03-21,11.6,9.0,15.6,34.3,158.0,9.6,1007.7,0
2023-03-22,11.3,8.9,15.0,11.5,61.0,5.3,1017.0,0
2023-03-23,13.3,10.6,16.1,0.8,336.0,5.2,1022.5,0
2023-03-24,15.2,12.0,19.4,0.0,314.0,9.3,1022.6,0
2023-03-25,14.0,9.0,17.8,0.0,339.0,7.6,1019.1,0
2023-03-26,15.1,10.6,19.4,0.0,332.0,11.1,1019.2,0
2023-03-27,16.0,8.9,23.0,0.0,3.0,6.1,1020.2,0
2023-03-28,15.7,11.1,22.0,0.0,335.0,6.9,1017.9,0
2023-03-29,12.0,8.9,15.6,8.1,252.0,8.1,1014.0,0
2023-03-30,11.1,8.0,15.6,1.4,38.0,5.5,1015.2,0
2023-03-31,12.9,7.8,17.8,0.0,358.0,5.4,1021.8,0
2023-04-01,14.8,9.0,21.1,0.0,332.0,4.0,1020.0,0
2023-04-02,15.0,11.7,20.0,0.0,349.0,4.0,1018.0,0
2023-04-03,14.2,12.0,18.3,0.2,332.0,9.8,1014.2,0
2023-04-04,13.3,9.4,16.7,0.0,305.0,10.1,1019.2,0
2023-04-05,14.7,9.0,20.0,0.0,348.0,5.9,1019.3,0
2023-04-06,16.7,11.7,23.0,0.0,333.0,4.7,1017.6,0
2023-04-07,16.5,13.0,22.2,0.0,359.0,4.5,1017.2,0
2023-04-08,15.6,12.2,21.0,0.0,345.0,5.6,1018.2,0
2023-04-09,16.2,13.0,21.1,0.0,336.0,4.2,1018.8,0
2023-04-10,15.5,12.0,23.3,0.0,337.0,2.7,1017.3,0
2023-04-11,15.2,13.0,20.0,0.0,347.0,2.4,1015.7,0
2023-04-12,14.5,13.0,16.7,0.0,351.0,4.2,1011.7,0
2023-04-13,13.5,12.2,15.6,0.3,21.0,2.6,1010.2,0
2023-04-14,14.4,12.0,18.3,0.0,342.0,3.9,1014.4,0
2023-04-15,15.2,11.0,21.1,0.0,314.0,4.2,1018.9,0
2023-04-16,14.2,11.0,18.0,0.0,333.0,4.3,1018.6,0
2023-04-17,14.9,11.4,18.7,0.0,0.0,6.1,1014.9,0
2023-04-18,15.3,12.8,18.9,0.2,333.0,3.7,1015.1,0
2023-04-19,16.0,11.7,21.7,0.0,2.0,4.9,1017.1,0
2023-04-20,19.5,11.7,28.3,0.0,336.0,6.6,1019.3,0
2023-04-21,23.2,16.0,31.1,0.0,327.0,4.8,1017.7,0
2023-04-22,21.9,17.0,28.9,0.0,319.0,6.1,1011.1,0
2023-04-23,18.2,15.0,23.0,0.0,349.0,5.2,1009.8,0
2023-04-24,17.4,15.0,22.0,0.0,307.0,6.2,1012.2,0
2023-04-25,17.4,15.0,21.1,0.0,331.0,4.6,1012.8,0
2023-04-26,16.7,13.9,22.2,0.0,302.0,4.9,1014.5,0
2023-04-27,16.2,13.3,21.1,0.0,304.0,5.2,1014.1,0
2023-04-28,15.8,13.0,20.0,0.0,301.0,4.8,1015.0,0
2023-04-29,16.1,13.0,23.3,0.0,324.0,4.0,1016.1,0
2023-04-30,16.0,14.0,19.0,0.0,314.0,3.7,1013.0,0
2023-05-01,15.5,13.3,19.0,0.8,169.0,8.0,1011.1,0
2023-05-02,14.6,11.7,18.3,0.2,285.0,7.4,1013.1,0
2023-05-03,14.5,10.0,18.3,0.7,333.0,4.7,1012.6,0
2023-05-04,14.4,11.0,18.3,11.2,329.0,5.4,1013.8,0
2023-05-05,15.8,13.9,19.4,1.6,307.0,5.0,1017.7,0
2023-05-06,16.1,12.2,20.0,0.0,330.0,6.9,1018.7,0
2023-05-07,16.5,13.0,21.1,0.0,332.0,5.6,1018.4,0
2023-05-08,17.1,14.0,21.0,0.0,314.0,5.3,1016.8,0
2023-05-09,16.2,14.0,22.6,0.0,314.0,5.4,1015.5,0
2023-05-10,16.6,13.3,20.0,0.0,314.0,5.8,1016.4,0
2023-05-11,16.6,14.0,20.6,0.0,329.0,3.8,1015.7,0
2023-05-12,17.1,13.0,22.8,0.0,317.0,4.3,1014.3,0
2023-05-13,17.9,14.0,23.0,0.0,338.0,3.6,1011.6,0
2023-05-14,18.5,16.0,24.4,0.0,346.0,3.2,1013.8,0
2023-05-15,18.4,16.7,21.7,0.0,328.0,2.8,1017.6,0
2023-05-16,17.4,15.0,22.0,0.0,306.0,5.7,1016.1,0
2023-05-17,16.9,14.0,21.1,0.0,296.0,4.8,1012.8,0
2023-05-18,17.9,15.6,22.8,0.0,350.0,2.9,1012.8,0
2023-05-19,17.7,16.0,20.0,0.0,314.0,4.7,1016.9,0
2023-05-20,18.8,16.7,22.8,0.0,317.0,3.1,1017.9,0
2023-05-21,18.4,16.0,22.2,0.0,315.0,3.5,1015.8,0
2023-05-22,17.8,16.7,20.6,0.0,338.0,3.7,1013.9,0
2023-05-23,17.1,16.0,18.3,0.0,329.0,3.5,1014.1,0
2023-05-24,17.1,15.0,19.4,0.0,343.0,4.4,1013.7,0
2023-05-25,17.5,16.1,19.0,0.0,68.0,5.3,1012.5,0
2023-05-26,17.3,15.0,20.0,0.6,310.0,5.4,1014.3,0
2023-05-27,17.5,15.6,20.6,0.0,311.0,4.8,1014.6,0
2023-05-28,17.5,15.6,19.4,0.0,303.0,5.0,1014.1,0
2023-05-29,18.2,16.7,21.1,0.0,309.0,3.6,1015.0,0
2023-05-30,17.8,16.0,21.0,0.0,276.0,5.5,1014.6,0
2023-05-31,17.4,16.0,20.0,0.0,301.0,4.8,1012.9,0
2023-06-01,17.7,16.7,19.4,0.0,322.0,5.8,1013.6,0
2023-06-02,18.5,16.0,22.0,0.0,331.0,4.8,1014.7,0
2023-06-03,18.2,15.0,22.2,0.0,315.0,4.9,1013.6,0
2023-06-04,17.9,16.7,21.7,0.0,320.0,3.8,1012.1,0
2023-06-05,17.1,15.6,20.0,0.0,311.0,4.0,1012.3,0
2023-06-06,17.4,16.0,19.4,0.0,269.0,5.4,1012.7,0
2023-06-07,17.7,16.0,21.1,2.0,284.0,4.7,1015.0,0
2023-06-08,17.9,15.0,22.2,0.0,313.0,4.6,1016.4,0
2023-06-09,17.9,15.6,20.6,0.0,323.0,5.1,1016.1,0
2023-06-10,17.9,16.0,20.0,0.0,305.0,4.8,1012.9,0
2023-06-11,17.8,16.7,20.0,0.3,324.0,4.4,1013.2,0
2023-06-12,18.7,16.7,21.7,0.0,306.0,4.8,1016.6,0
2023-06-13,18.5,16.1,21.1,0.0,330.0,4.3,1016.4,0
2023-06-14,17.5,15.6,19.4,0.0,342.0,2.8,1014.0,0
2023-06-15,18.6,17.0,21.1,0.0,334.0,3.9,1013.4,0
2023-06-16,19.2,17.0,23.0,0.0,297.0,4.8,1014.8,0
2023-06-17,20.0,17.0,25.6,0.0,281.0,6.3,1014.5,0
2023-06-18,19.2,17.2,21.7,0.0,319.0,4.7,1013.0,0
2023-06-19,19.1,17.0,22.8,0.0,303.0,4.6,1014.1,0
2023-06-20,19.9,15.6,23.9,0.0,323.0,5.2,1015.5,0
2023-06-21,20.3,15.6,25.0,0.0,314.0,5.9,1014.4,0
2023-06-22,18.5,16.0,23.3,0.0,313.0,5.8,1014.6,0
2023-06-23,18.6,15.0,23.0,0.0,126.0,5.8,1016.5,0
2023-06-24,19.0,14.4,25.0,0.0,337.0,3.2,1016.6,0
2023-06-25,18.9,15.6,24.0,0.0,319.0,5.8,1016.7,0
2023-06-26,19.1,15.0,23.0,0.0,310.0,6.5,1013.7,0
2023-06-27,19.4,15.6,24.0,0.0,309.0,5.0,1011.6,0
2023-06-28,19.1,16.7,23.3,0.0,1.0,4.7,1012.3,0
2023-06-29,19.5,16.0,24.4,0.0,318.0,5.6,1012.7,0
2023-06-30,19.0,15.0,24.4,0.0,308.0,5.1,1012.2,0
2023-07-01,20.5,17.0,26.0,0.0,323.0,4.9,1012.6,0
2023-07-02,20.0,16.7,26.1,0.0,285.0,6.0,1012.5,0
2023-07-03,19.3,15.6,26.1,0.0,295.0,4.2,1012.3,0
2023-07-04,19.2,15.6,25.0,0.0,331.0,3.8,1013.3,0
2023-07-05,19.6,16.0,25.6,0.0,244.0,6.9,1013.9,0
2023-07-06,18.9,14.0,24.0,0.0,335.0,6.0,1013.1,0
2023-07-07,19.8,16.1,24.4,0.0,329.0,6.1,1011.1,0
2023-07-08,20.1,16.7,26.0,0.0,340.0,2.8,1010.8,0
2023-07-09,20.1,17.2,25.0,0.0,329.0,5.2,1012.6,0
2023-07-10,21.2,16.1,28.0,0.0,334.0,3.7,1012.8,0
2023-07-11,22.1,16.7,28.0,0.0,302.0,5.5,1014.4,0
2023-07-12,24.0,17.8,31.0,0.0,285.0,6.0,1014.6,0
2023-07-13,22.8,17.1,32.0,0.0,213.0,7.3,1013.8,0
2023-07-14,24.0,17.8,31.7,0.0,341.0,3.0,1011.3,0
2023-07-15,22.8,18.0,28.3,0.0,346.0,3.1,1011.0,0
2023-07-16,23.5,19.0,28.9,0.0,331.0,4.3,1012.2,0
2023-07-17,24.1,19.4,31.7,0.0,321.0,4.0,1012.9,0
2023-07-18,24.0,19.0,29.4,0.0,280.0,4.5,1014.0,0
2023-07-19,24.3,19.0,30.6,0.0,301.0,4.5,1014.8,0
2023-07-20,24.6,19.0,31.0,0.0,312.0,4.5,1013.9,0
2023-07-21,23.0,18.9,28.3,0.0,327.0,3.6,1012.5,0
2023-07-22,22.7,17.8,27.8,0.0,336.0,3.2,1011.0,0
2023-07-23,22.8,19.0,31.1,0.0,331.0,4.2,1013.2,0
2023-07-24,24.1,20.6,29.0,0.0,263.0,7.9,1014.9,0
2023-07-25,25.2,20.0,31.7,0.0,274.0,4.9,1014.1,0
2023-07-26,26.2,21.0,33.0,0.0,318.0,3.8,1012.9,0
2023-07-27,25.9,21.1,32.2,0.0,298.0,5.3,1012.4,0
2023-07-28,24.3,21.0,29.0,0.0,307.0,5.1,1012.9,0
2023-07-29,24.8,21.0,32.0,0.0,324.0,5.3,1013.2,0
2023-07-30,24.9,21.0,30.6,0.0,320.0,4.4,1012.3,0
2023-07-31,26.0,22.0,32.0,0.0,8.0,2.5,1013.3,0
2023-08-01,25.2,21.1,31.1,0.0,313.0,5.2,1015.0,0
2023-08-02,24.0,20.0,29.4,0.0,333.0,5.3,1015.2,0
2023-08-03,22.6,17.8,28.0,0.0,303.0,7.0,1015.0,0
2023-08-04,22.8,18.9,27.8,0.0,359.0,4.3,1013.0,0
2023-08-05,23.4,18.9,28.3,0.0,334.0,3.4,1011.6,0
2023-08-06,23.4,19.0,30.0,0.0,323.0,4.8,1013.6,0
2023-08-07,24.1,20.0,31.0,0.0,22.0,5.1,1016.1,0
2023-08-08,23.9,18.9,31.1,0.0,7.0,3.4,1015.8,0
2023-08-09,22.9,20.0,27.8,0.1,316.0,4.7,1013.9,0
2023-08-10,22.7,20.0,27.8,8.9,327.0,3.8,1014.4,0
2023-08-11,22.3,20.0,25.6,0.0,287.0,5.6,1015.0,0
2023-08-12,23.1,20.0,28.0,0.0,311.0,4.2,1015.2,0
2023-08-13,22.7,19.4,27.0,0.0,317.0,4.2,1014.0,0
2023-08-14,22.2,19.0,27.0,0.0,305.0,4.3,1013.5,0
2023-08-15,22.3,19.0,27.0,0.0,311.0,5.3,1014.1,0
2023-08-16,23.5,19.4,29.0,0.2,294.0,6.2,1012.3,0
2023-08-17,22.1,18.9,28.0,0.0,332.0,4.0,1011.1,0
2023-08-18,22.2,18.0,27.2,0.0,317.0,3.2,1010.7,0
2023-08-19,22.6,17.8,26.1,0.0,342.0,3.0,1009.9,0
2023-08-20,22.9,20.6,26.0,32.6,4.0,7.5,1003.2,0
2023-08-21,21.9,18.9,26.7,8.0,103.0,6.9,1015.2,0
2023-08-22,22.9,18.9,27.2,0.0,313.0,5.4,1013.8,0
2023-08-23,23.1,18.9,27.8,0.0,326.0,5.1,1011.9,0
2023-08-24,21.4,19.0,25.6,0.0,297.0,5.7,1013.6,0
2023-08-25,21.6,17.2,26.0,0.0,311.0,3.8,1013.5,0
2023-08-26,22.8,17.8,28.3,0.0,324.0,4.1,1013.3,0
2023-08-27,24.2,18.3,31.1,0.0,341.0,3.4,1011.9,0
2023-08-28,26.2,20.6,35.0,0.0,341.0,3.2,1010.4,0
2023-08-29,26.2,20.0,33.3,0.0,350.0,3.6,1009.9,0
2023-08-30,26.0,20.0,33.9,0.0,353.0,2.5,1009.6,0
2023-08-31,23.8,20.6,29.0,0.0,7.0,1.8,1009.4,0
2023-09-01,24.1,21.0,28.0,1.2,91.0,5.3,1011.4,0
2023-09-02,22.9,20.6,26.1,2.1,81.0,4.6,1015.9,0
2023-09-03,22.7,20.0,26.0,0.7,287.0,5.4,1015.8,0
2023-09-04,21.7,18.9,25.0,0.0,353.0,3.4,1012.5,0
2023-09-05,21.2,18.3,24.0,0.0,341.0,3.5,1012.6,0
2023-09-06,22.6,19.4,27.2,0.0,316.0,3.0,1013.8,0
2023-09-07,22.3,17.8,27.2,0.0,329.0,3.4,1014.0,0
2023-09-08,24.5,18.9,32.8,0.0,334.0,3.2,1015.4,0
2023-09-09,25.8,21.0,32.2,0.0,324.0,5.1,1014.4,0
2023-09-10,26.4,22.0,33.0,0.4,329.0,6.5,1012.8,0
2023-09-11,24.6,21.7,31.0,1.4,327.0,3.9,1012.6,0
2023-09-12,22.9,19.4,27.8,0.0,315.0,3.5,1012.8,0
2023-09-13,21.7,19.4,25.0,0.0,15.0,5.3,1013.8,0
2023-09-14,21.4,19.0,24.4,0.0,270.0,6.3,1013.9,0
2023-09-15,21.2,19.4,24.4,0.0,340.0,2.5,1014.4,0
